Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,is_anomaly,anomaly_score
2025-02-22,East,Chocolate Shake,AC,12.5,Saturday,1209,sales_2025-02-22.csv,0,-0.5148746971426919
2025-02-22,East,Vanilla Shake,AC,12.5,Saturday,1341,sales_2025-02-22.csv,0,-0.5220374893488491
2025-02-22,East,Orange Juice,AD,12.5,Saturday,953,sales_2025-02-22.csv,0,-0.522966656970908
2025-02-22,East,Apple Juice,AD,12.5,Saturday,1044,sales_2025-02-22.csv,0,-0.5180835053655819
2025-02-22,East,Mango Juice,AD,12.5,Saturday,1106,sales_2025-02-22.csv,0,-0.5162613792329772
2025-02-22,East,Pepsi Max,AE,12.5,Saturday,1384,sales_2025-02-22.csv,0,-0.5106927022225849
2025-02-22,East,Cola Zero,AE,12.5,Saturday,1266,sales_2025-02-22.csv,0,-0.5014894658530227
2025-02-22,East,Sprite Zero,AE,12.5,Saturday,1328,sales_2025-02-22.csv,0,-0.5030128917255354
2025-02-22,East,Kombucha,AF,12.5,Saturday,2076,sales_2025-02-22.csv,1,-0.5349272211128697
2025-02-22,East,Coconut Water,AF,12.5,Saturday,959,sales_2025-02-22.csv,0,-0.5143627986013081
2025-02-22,East,Isotonic Drink,AF,12.5,Saturday,923,sales_2025-02-22.csv,0,-0.5147109271880624
2025-02-23,North,Coca-Cola,AA,12.9,Sunday,1316,sales_2025-02-23.csv,0,-0.4866210638071701
2025-02-23,North,Fanta,AA,12.9,Sunday,1260,sales_2025-02-23.csv,0,-0.48209100658484394
2025-02-23,North,Sprite,AA,12.9,Sunday,1258,sales_2025-02-23.csv,0,-0.48209100658484394
2025-02-23,North,Pepsi,AA,12.9,Sunday,1191,sales_2025-02-23.csv,0,-0.48203683562807215
2025-02-23,North,Golden Milk,AB,12.9,Sunday,959,sales_2025-02-23.csv,0,-0.49355321667666235
2025-02-23,North,Almond Drink,AB,12.9,Sunday,1128,sales_2025-02-23.csv,0,-0.49543684329385257
2025-02-23,North,Oat Latte,AB,12.9,Sunday,1939,sales_2025-02-23.csv,0,-0.5159375553251929
2025-02-23,North,Strawberry Shake,AC,12.9,Sunday,1248,sales_2025-02-23.csv,0,-0.49913627981006575
2025-02-23,North,Chocolate Shake,AC,12.9,Sunday,1119,sales_2025-02-23.csv,0,-0.4925229671769691
2025-02-23,North,Vanilla Shake,AC,12.9,Sunday,1211,sales_2025-02-23.csv,0,-0.4960016973234561
2025-02-23,North,Orange Juice,AD,12.9,Sunday,1226,sales_2025-02-23.csv,0,-0.5104233215994037
2025-02-23,North,Apple Juice,AD,12.9,Sunday,1178,sales_2025-02-23.csv,0,-0.5093471085979903
2025-02-23,North,Mango Juice,AD,12.9,Sunday,1251,sales_2025-02-23.csv,0,-0.5107810119077822
2025-02-23,North,Pepsi Max,AE,12.9,Sunday,1064,sales_2025-02-23.csv,0,-0.4855897575458833
2025-02-23,North,Cola Zero,AE,12.9,Sunday,1212,sales_2025-02-23.csv,0,-0.48679969139449475
2025-02-23,North,Sprite Zero,AE,12.9,Sunday,1227,sales_2025-02-23.csv,0,-0.48679969139449475
2025-02-23,North,Kombucha,AF,12.9,Sunday,1042,sales_2025-02-23.csv,0,-0.47933183365654275
2025-02-23,North,Coconut Water,AF,12.9,Sunday,1114,sales_2025-02-23.csv,0,-0.47857950062455523
2025-02-23,North,Isotonic Drink,AF,12.9,Sunday,1018,sales_2025-02-23.csv,0,-0.48030574980677115
2025-02-23,South,Coca-Cola,AA,22.6,Sunday,1301,sales_2025-02-23.csv,0,-0.49503604046817007
2025-02-23,South,Fanta,AA,22.6,Sunday,1337,sales_2025-02-23.csv,0,-0.49668130012317296
2025-02-23,South,Sprite,AA,22.6,Sunday,1316,sales_2025-02-23.csv,0,-0.49644724945445784
2025-02-23,South,Pepsi,AA,22.6,Sunday,1260,sales_2025-02-23.csv,0,-0.4944369144069175
2025-02-23,South,Golden Milk,AB,22.6,Sunday,892,sales_2025-02-23.csv,0,-0.5043524012788132
2025-02-23,South,Almond Drink,AB,22.6,Sunday,1008,sales_2025-02-23.csv,0,-0.5043338967221349
2025-02-23,South,Oat Latte,AB,22.6,Sunday,907,sales_2025-02-23.csv,0,-0.5048642611753771
2025-02-23,South,Strawberry Shake,AC,22.6,Sunday,1063,sales_2025-02-23.csv,0,-0.5176661632623865
2025-02-23,South,Chocolate Shake,AC,22.6,Sunday,1074,sales_2025-02-23.csv,0,-0.5192571559863149
2025-02-23,South,Vanilla Shake,AC,22.6,Sunday,1124,sales_2025-02-23.csv,0,-0.5188229496182443
2025-02-23,South,Orange Juice,AD,22.6,Sunday,1178,sales_2025-02-23.csv,0,-0.5073223109546037
2025-02-23,South,Apple Juice,AD,22.6,Sunday,1155,sales_2025-02-23.csv,0,-0.5079207907493332
2025-02-23,South,Mango Juice,AD,22.6,Sunday,1188,sales_2025-02-23.csv,0,-0.5090469747430332
2025-02-23,South,Pepsi Max,AE,22.6,Sunday,1145,sales_2025-02-23.csv,0,-0.4925960530570001
2025-02-23,South,Cola Zero,AE,22.6,Sunday,1190,sales_2025-02-23.csv,0,-0.49599547472087685
2025-02-23,South,Sprite Zero,AE,22.6,Sunday,1163,sales_2025-02-23.csv,0,-0.4935277887998747
2025-02-23,South,Kombucha,AF,22.6,Sunday,964,sales_2025-02-23.csv,0,-0.4944853019741098
2025-02-23,South,Coconut Water,AF,22.6,Sunday,1056,sales_2025-02-23.csv,0,-0.4923365555541104
2025-02-23,South,Isotonic Drink,AF,22.6,Sunday,1063,sales_2025-02-23.csv,0,-0.4910253854608207
2025-02-23,East,Coca-Cola,AA,15.6,Sunday,1160,sales_2025-02-23.csv,0,-0.48546124256170375
2025-02-23,East,Fanta,AA,15.6,Sunday,1160,sales_2025-02-23.csv,0,-0.48546124256170375
2025-02-23,East,Sprite,AA,15.6,Sunday,1179,sales_2025-02-23.csv,0,-0.48589730656414754
2025-02-23,East,Pepsi,AA,15.6,Sunday,1371,sales_2025-02-23.csv,0,-0.49229670906923473
2025-02-23,East,Golden Milk,AB,15.6,Sunday,930,sales_2025-02-23.csv,0,-0.499011435604306
2025-02-23,East,Almond Drink,AB,15.6,Sunday,1011,sales_2025-02-23.csv,0,-0.4980416011872178
2025-02-23,East,Oat Latte,AB,15.6,Sunday,942,sales_2025-02-23.csv,0,-0.49804957545159595
2025-02-23,East,Strawberry Shake,AC,15.6,Sunday,1135,sales_2025-02-23.csv,0,-0.4927852891955541
2025-02-23,East,Chocolate Shake,AC,15.6,Sunday,1121,sales_2025-02-23.csv,0,-0.4923828947383329
2025-02-23,East,Vanilla Shake,AC,15.6,Sunday,1226,sales_2025-02-23.csv,0,-0.4944942766922119
2025-02-23,East,Orange Juice,AD,15.6,Sunday,1221,sales_2025-02-23.csv,0,-0.5062074544616455
2025-02-23,East,Apple Juice,AD,15.6,Sunday,1185,sales_2025-02-23.csv,0,-0.5051608352062308
2025-02-23,East,Mango Juice,AD,15.6,Sunday,708,sales_2025-02-23.csv,0,-0.5179707607746569
2025-02-23,East,Pepsi Max,AE,15.6,Sunday,1230,sales_2025-02-23.csv,0,-0.49260938866824516
2025-02-23,East,Cola Zero,AE,15.6,Sunday,1118,sales_2025-02-23.csv,0,-0.4897114778716473
2025-02-23,East,Sprite Zero,AE,15.6,Sunday,1216,sales_2025-02-23.csv,0,-0.4930119682251174
2025-02-23,East,Kombucha,AF,15.6,Sunday,965,sales_2025-02-23.csv,0,-0.4800255722224004
2025-02-23,East,Coconut Water,AF,15.6,Sunday,1074,sales_2025-02-23.csv,0,-0.47848737726621693
2025-02-23,East,Isotonic Drink,AF,15.6,Sunday,1067,sales_2025-02-23.csv,0,-0.47848737726621693
2025-02-24,North,Coca-Cola,AA,15.2,Monday,1357,sales_2025-02-24.csv,0,-0.48248130076707274
2025-02-24,North,Fanta,AA,15.2,Monday,564,sales_2025-02-24.csv,0,-0.5107290286514569
2025-02-24,North,Sprite,AA,15.2,Monday,1354,sales_2025-02-24.csv,0,-0.48248130076707274
2025-02-24,North,Pepsi,AA,15.2,Monday,1426,sales_2025-02-24.csv,0,-0.4894221153608327
2025-02-24,North,Golden Milk,AB,15.2,Monday,866,sales_2025-02-24.csv,0,-0.5008086507481618
2025-02-24,North,Almond Drink,AB,15.2,Monday,917,sales_2025-02-24.csv,0,-0.497057102976343
2025-02-24,North,Oat Latte,AB,15.2,Monday,792,sales_2025-02-24.csv,0,-0.5028258948860235
2025-02-24,North,Strawberry Shake,AC,15.2,Monday,1058,sales_2025-02-24.csv,0,-0.5046552956223876
2025-02-24,North,Chocolate Shake,AC,15.2,Monday,968,sales_2025-02-24.csv,0,-0.5083265272481831
2025-02-24,North,Vanilla Shake,AC,15.2,Monday,948,sales_2025-02-24.csv,0,-0.5083265272481831
2025-02-24,North,Orange Juice,AD,15.2,Monday,1334,sales_2025-02-24.csv,0,-0.4924032440492864
2025-02-24,North,Apple Juice,AD,15.2,Monday,1313,sales_2025-02-24.csv,0,-0.4939737761550787
2025-02-24,North,Mango Juice,AD,15.2,Monday,1267,sales_2025-02-24.csv,0,-0.49242402557047554
2025-02-24,North,Pepsi Max,AE,15.2,Monday,1105,sales_2025-02-24.csv,0,-0.47628034280145415
2025-02-24,North,Cola Zero,AE,15.2,Monday,1285,sales_2025-02-24.csv,0,-0.48145938800979954
2025-02-24,North,Sprite Zero,AE,15.2,Monday,1112,sales_2025-02-24.csv,0,-0.4766026966013192
2025-02-24,North,Kombucha,AF,15.2,Monday,1066,sales_2025-02-24.csv,0,-0.4772111203312103
2025-02-24,North,Coconut Water,AF,15.2,Monday,1126,sales_2025-02-24.csv,0,-0.47669810589496825
2025-02-24,North,Isotonic Drink,AF,15.2,Monday,1086,sales_2025-02-24.csv,0,-0.4768883550194032
2025-02-24,South,Coca-Cola,AA,26.0,Monday,1499,sales_2025-02-24.csv,0,-0.5107540555793056
2025-02-24,South,Fanta,AA,26.0,Monday,1533,sales_2025-02-24.csv,0,-0.5108257290197599
2025-02-24,South,Sprite,AA,26.0,Monday,1511,sales_2025-02-24.csv,0,-0.5100633845745002
2025-02-24,South,Pepsi,AA,26.0,Monday,1525,sales_2025-02-24.csv,0,-0.5100633845745002
2025-02-24,South,Golden Milk,AB,26.0,Monday,857,sales_2025-02-24.csv,0,-0.5074589456785799
2025-02-24,South,Almond Drink,AB,26.0,Monday,876,sales_2025-02-24.csv,0,-0.5074589456785799
2025-02-24,South,Oat Latte,AB,26.0,Monday,841,sales_2025-02-24.csv,0,-0.5074589456785799
2025-02-24,South,Strawberry Shake,AC,26.0,Monday,992,sales_2025-02-24.csv,0,-0.5173731988443466
2025-02-24,South,Chocolate Shake,AC,26.0,Monday,856,sales_2025-02-24.csv,0,-0.5227808947366758
2025-02-24,South,Vanilla Shake,AC,26.0,Monday,1001,sales_2025-02-24.csv,0,-0.5173731988443466
2025-02-24,South,Orange Juice,AD,26.0,Monday,1440,sales_2025-02-24.csv,0,-0.506557254557753
2025-02-24,South,Apple Juice,AD,26.0,Monday,1422,sales_2025-02-24.csv,0,-0.5046089829020691
2025-02-24,South,Mango Juice,AD,26.0,Monday,1363,sales_2025-02-24.csv,0,-0.5032451830619173
2025-02-24,South,Pepsi Max,AE,26.0,Monday,1125,sales_2025-02-24.csv,0,-0.48847371481139895
2025-02-24,South,Cola Zero,AE,26.0,Monday,1036,sales_2025-02-24.csv,0,-0.4897175081625996
2025-02-24,South,Sprite Zero,AE,26.0,Monday,1149,sales_2025-02-24.csv,0,-0.4897483264915214
2025-02-24,South,Kombucha,AF,26.0,Monday,1048,sales_2025-02-24.csv,0,-0.49649159703898815
2025-02-24,South,Coconut Water,AF,26.0,Monday,1167,sales_2025-02-24.csv,0,-0.5030281197323797
2025-02-24,South,Isotonic Drink,AF,26.0,Monday,1162,sales_2025-02-24.csv,0,-0.5012475009922192
2025-02-24,East,Coca-Cola,AA,18.2,Monday,1341,sales_2025-02-24.csv,0,-0.48265883275360244
2025-02-24,East,Fanta,AA,18.2,Monday,1425,sales_2025-02-24.csv,0,-0.48861727644281727
2025-02-24,East,Sprite,AA,18.2,Monday,1243,sales_2025-02-24.csv,0,-0.4816951025469962
2025-02-24,East,Pepsi,AA,18.2,Monday,1426,sales_2025-02-24.csv,0,-0.4889479800675241
2025-02-24,East,Golden Milk,AB,18.2,Monday,927,sales_2025-02-24.csv,0,-0.4957761898123882
2025-02-24,East,Almond Drink,AB,18.2,Monday,988,sales_2025-02-24.csv,0,-0.49100136752195683
2025-02-24,East,Oat Latte,AB,18.2,Monday,928,sales_2025-02-24.csv,0,-0.4957761898123882
2025-02-24,East,Strawberry Shake,AC,18.2,Monday,1169,sales_2025-02-24.csv,0,-0.4958726333109363
2025-02-24,East,Chocolate Shake,AC,18.2,Monday,572,sales_2025-02-24.csv,0,-0.5245077727225942
2025-02-24,East,Vanilla Shake,AC,18.2,Monday,1083,sales_2025-02-24.csv,0,-0.4974423959918727
2025-02-24,East,Orange Juice,AD,18.2,Monday,1236,sales_2025-02-24.csv,0,-0.4894088889797067
2025-02-24,East,Apple Juice,AD,18.2,Monday,1289,sales_2025-02-24.csv,0,-0.4890778736158085
2025-02-24,East,Mango Juice,AD,18.2,Monday,1350,sales_2025-02-24.csv,0,-0.4881513612621666
2025-02-24,East,Pepsi Max,AE,18.2,Monday,1170,sales_2025-02-24.csv,0,-0.4836041320234342
2025-02-24,East,Cola Zero,AE,18.2,Monday,1272,sales_2025-02-24.csv,0,-0.48545439343937136
2025-02-24,East,Sprite Zero,AE,18.2,Monday,1101,sales_2025-02-24.csv,0,-0.4841215051363167
2025-02-24,East,Kombucha,AF,18.2,Monday,1170,sales_2025-02-24.csv,0,-0.48141294041009197
2025-02-24,East,Coconut Water,AF,18.2,Monday,1062,sales_2025-02-24.csv,0,-0.4785069432423168
2025-02-24,East,Isotonic Drink,AF,18.2,Monday,1031,sales_2025-02-24.csv,0,-0.4786991904183451
2025-02-25,North,Coca-Cola,AA,9.1,Tuesday,1017,sales_2025-02-25.csv,0,-0.5057320288051961
2025-02-25,North,Fanta,AA,9.1,Tuesday,970,sales_2025-02-25.csv,0,-0.5107811038370925
2025-02-25,North,Sprite,AA,9.1,Tuesday,1065,sales_2025-02-25.csv,0,-0.5023991741930494
2025-02-25,North,Pepsi,AA,9.1,Tuesday,969,sales_2025-02-25.csv,0,-0.5107811038370925
2025-02-25,North,Golden Milk,AB,9.1,Tuesday,1064,sales_2025-02-25.csv,0,-0.5169466604822048
2025-02-25,North,Almond Drink,AB,9.1,Tuesday,2207,sales_2025-02-25.csv,1,-0.5380193160137401
2025-02-25,North,Oat Latte,AB,9.1,Tuesday,519,sales_2025-02-25.csv,1,-0.5318621343324808
2025-02-25,North,Strawberry Shake,AC,9.1,Tuesday,1269,sales_2025-02-25.csv,0,-0.5166341565425229
2025-02-25,North,Chocolate Shake,AC,9.1,Tuesday,1416,sales_2025-02-25.csv,0,-0.5207885793633582
2025-02-25,North,Vanilla Shake,AC,9.1,Tuesday,1406,sales_2025-02-25.csv,0,-0.5207885793633582
2025-02-25,North,Orange Juice,AD,9.1,Tuesday,1039,sales_2025-02-25.csv,1,-0.5346355088164995
2025-02-25,North,Apple Juice,AD,9.1,Tuesday,1101,sales_2025-02-25.csv,1,-0.5316282296417455
2025-02-25,North,Mango Juice,AD,9.1,Tuesday,1034,sales_2025-02-25.csv,1,-0.5346355088164995
2025-02-25,North,Pepsi Max,AE,9.1,Tuesday,1414,sales_2025-02-25.csv,0,-0.5067513180448164
2025-02-25,North,Cola Zero,AE,9.1,Tuesday,1240,sales_2025-02-25.csv,0,-0.49871674919368153
2025-02-25,North,Sprite Zero,AE,9.1,Tuesday,1254,sales_2025-02-25.csv,0,-0.4991243199231756
2025-02-25,North,Kombucha,AF,9.1,Tuesday,905,sales_2025-02-25.csv,0,-0.5162368155299204
2025-02-25,North,Coconut Water,AF,9.1,Tuesday,809,sales_2025-02-25.csv,0,-0.5162368155299204
2025-02-25,North,Isotonic Drink,AF,9.1,Tuesday,2007,sales_2025-02-25.csv,1,-0.5423989804232219
2025-02-25,South,Coca-Cola,AA,23.7,Tuesday,1447,sales_2025-02-25.csv,0,-0.4847845368696422
2025-02-25,South,Fanta,AA,23.7,Tuesday,1376,sales_2025-02-25.csv,0,-0.4780798834661097
2025-02-25,South,Sprite,AA,23.7,Tuesday,1329,sales_2025-02-25.csv,0,-0.47479168600052746
2025-02-25,South,Pepsi,AA,23.7,Tuesday,1346,sales_2025-02-25.csv,0,-0.47680081157985515
2025-02-25,South,Golden Milk,AB,23.7,Tuesday,952,sales_2025-02-25.csv,0,-0.4757393531477638
2025-02-25,South,Almond Drink,AB,23.7,Tuesday,1991,sales_2025-02-25.csv,0,-0.5063519502467997
2025-02-25,South,Oat Latte,AB,23.7,Tuesday,977,sales_2025-02-25.csv,0,-0.47609987402922144
2025-02-25,South,Strawberry Shake,AC,23.7,Tuesday,1179,sales_2025-02-25.csv,0,-0.48532253484559185
2025-02-25,South,Chocolate Shake,AC,23.7,Tuesday,1040,sales_2025-02-25.csv,0,-0.48693040235150464
2025-02-25,South,Vanilla Shake,AC,23.7,Tuesday,641,sales_2025-02-25.csv,0,-0.5040406348281462
2025-02-25,South,Orange Juice,AD,23.7,Tuesday,1339,sales_2025-02-25.csv,0,-0.48639572717030205
2025-02-25,South,Apple Juice,AD,23.7,Tuesday,1316,sales_2025-02-25.csv,0,-0.4843461708914535
2025-02-25,South,Mango Juice,AD,23.7,Tuesday,1286,sales_2025-02-25.csv,0,-0.48500201851086727
2025-02-25,South,Pepsi Max,AE,23.7,Tuesday,1160,sales_2025-02-25.csv,0,-0.4653019153039253
2025-02-25,South,Cola Zero,AE,23.7,Tuesday,1121,sales_2025-02-25.csv,0,-0.4661735831693544
2025-02-25,South,Sprite Zero,AE,23.7,Tuesday,407,sales_2025-02-25.csv,0,-0.4969742760502435
2025-02-25,South,Kombucha,AF,23.7,Tuesday,1017,sales_2025-02-25.csv,0,-0.4814732996876655
2025-02-25,South,Coconut Water,AF,23.7,Tuesday,1147,sales_2025-02-25.csv,0,-0.48324983359936347
2025-02-25,South,Isotonic Drink,AF,23.7,Tuesday,1176,sales_2025-02-25.csv,0,-0.48562320551262755
2025-02-25,East,Coca-Cola,AA,16.0,Tuesday,1322,sales_2025-02-25.csv,0,-0.47563328484546874
2025-02-25,East,Fanta,AA,16.0,Tuesday,1250,sales_2025-02-25.csv,0,-0.475663285920885
2025-02-25,East,Sprite,AA,16.0,Tuesday,1244,sales_2025-02-25.csv,0,-0.475663285920885
2025-02-25,East,Pepsi,AA,16.0,Tuesday,1235,sales_2025-02-25.csv,0,-0.4753415674984625
2025-02-25,East,Golden Milk,AB,16.0,Tuesday,867,sales_2025-02-25.csv,0,-0.4811364980541217
2025-02-25,East,Almond Drink,AB,16.0,Tuesday,1018,sales_2025-02-25.csv,0,-0.47505035694596937
2025-02-25,East,Oat Latte,AB,16.0,Tuesday,1081,sales_2025-02-25.csv,0,-0.47627739150107945
2025-02-25,East,Strawberry Shake,AC,16.0,Tuesday,1101,sales_2025-02-25.csv,0,-0.47853675037689275
2025-02-25,East,Chocolate Shake,AC,16.0,Tuesday,1209,sales_2025-02-25.csv,0,-0.4796920254976424
2025-02-25,East,Vanilla Shake,AC,16.0,Tuesday,1144,sales_2025-02-25.csv,0,-0.4786521851689495
2025-02-25,East,Orange Juice,AD,16.0,Tuesday,1134,sales_2025-02-25.csv,0,-0.48659441708853973
2025-02-25,East,Apple Juice,AD,16.0,Tuesday,1280,sales_2025-02-25.csv,0,-0.4858537195442083
2025-02-25,East,Mango Juice,AD,16.0,Tuesday,1328,sales_2025-02-25.csv,0,-0.4846367919333123
2025-02-25,East,Pepsi Max,AE,16.0,Tuesday,1114,sales_2025-02-25.csv,0,-0.4678607142976842
2025-02-25,East,Cola Zero,AE,16.0,Tuesday,1185,sales_2025-02-25.csv,0,-0.46800563143058854
2025-02-25,East,Sprite Zero,AE,16.0,Tuesday,1069,sales_2025-02-25.csv,0,-0.4692078055734574
2025-02-25,East,Kombucha,AF,16.0,Tuesday,1022,sales_2025-02-25.csv,0,-0.46931324181603146
2025-02-25,East,Coconut Water,AF,16.0,Tuesday,1059,sales_2025-02-25.csv,0,-0.46864154539235664
2025-02-25,East,Isotonic Drink,AF,16.0,Tuesday,1148,sales_2025-02-25.csv,0,-0.4713014688148607
2025-02-26,North,Coca-Cola,AA,18.7,Wednesday,1697,sales_2025-02-26.csv,0,-0.5121863031574433
2025-02-26,North,Fanta,AA,18.7,Wednesday,1545,sales_2025-02-26.csv,0,-0.5099264897369726
2025-02-26,North,Sprite,AA,18.7,Wednesday,1565,sales_2025-02-26.csv,0,-0.5114936953851014
2025-02-26,North,Pepsi,AA,18.7,Wednesday,1465,sales_2025-02-26.csv,0,-0.5054104559723203
2025-02-26,North,Golden Milk,AB,18.7,Wednesday,759,sales_2025-02-26.csv,0,-0.5167121155242737
2025-02-26,North,Almond Drink,AB,18.7,Wednesday,707,sales_2025-02-26.csv,0,-0.5181207065187049
2025-02-26,North,Oat Latte,AB,18.7,Wednesday,835,sales_2025-02-26.csv,0,-0.5157161367572872
2025-02-26,North,Strawberry Shake,AC,18.7,Wednesday,816,sales_2025-02-26.csv,0,-0.525608944930327
2025-02-26,North,Chocolate Shake,AC,18.7,Wednesday,788,sales_2025-02-26.csv,0,-0.5259646850804343
2025-02-26,North,Vanilla Shake,AC,18.7,Wednesday,840,sales_2025-02-26.csv,0,-0.525608944930327
2025-02-26,North,Orange Juice,AD,18.7,Wednesday,1355,sales_2025-02-26.csv,0,-0.517067899887179
2025-02-26,North,Apple Juice,AD,18.7,Wednesday,1460,sales_2025-02-26.csv,0,-0.5220267105980047
2025-02-26,North,Mango Juice,AD,18.7,Wednesday,1458,sales_2025-02-26.csv,0,-0.5220267105980047
2025-02-26,North,Pepsi Max,AE,18.7,Wednesday,1034,sales_2025-02-26.csv,0,-0.5036435807189522
2025-02-26,North,Cola Zero,AE,18.7,Wednesday,1005,sales_2025-02-26.csv,0,-0.5063417363771454
2025-02-26,North,Sprite Zero,AE,18.7,Wednesday,962,sales_2025-02-26.csv,0,-0.5073705317960322
2025-02-26,North,Kombucha,AF,18.7,Wednesday,1206,sales_2025-02-26.csv,0,-0.5155673045164477
2025-02-26,North,Coconut Water,AF,18.7,Wednesday,1184,sales_2025-02-26.csv,0,-0.5165123155271107
2025-02-26,North,Isotonic Drink,AF,18.7,Wednesday,1200,sales_2025-02-26.csv,0,-0.5155673045164477
2025-02-26,South,Coca-Cola,AA,22.1,Wednesday,1231,sales_2025-02-26.csv,0,-0.48647110996605547
2025-02-26,South,Fanta,AA,22.1,Wednesday,1347,sales_2025-02-26.csv,0,-0.48995215205217363
2025-02-26,South,Sprite,AA,22.1,Wednesday,1204,sales_2025-02-26.csv,0,-0.48647110996605547
2025-02-26,South,Pepsi,AA,22.1,Wednesday,1224,sales_2025-02-26.csv,0,-0.48647110996605547
2025-02-26,South,Golden Milk,AB,22.1,Wednesday,1029,sales_2025-02-26.csv,0,-0.5022180463764698
2025-02-26,South,Almond Drink,AB,22.1,Wednesday,998,sales_2025-02-26.csv,0,-0.5034110607860529
2025-02-26,South,Oat Latte,AB,22.1,Wednesday,834,sales_2025-02-26.csv,0,-0.5063124523036511
2025-02-26,South,Strawberry Shake,AC,22.1,Wednesday,1027,sales_2025-02-26.csv,0,-0.49868841968286814
2025-02-26,South,Chocolate Shake,AC,22.1,Wednesday,1099,sales_2025-02-26.csv,0,-0.49683314196446676
2025-02-26,South,Vanilla Shake,AC,22.1,Wednesday,1209,sales_2025-02-26.csv,0,-0.49660697091031974
2025-02-26,South,Orange Juice,AD,22.1,Wednesday,551,sales_2025-02-26.csv,0,-0.5133015011595198
2025-02-26,South,Apple Juice,AD,22.1,Wednesday,1250,sales_2025-02-26.csv,0,-0.4908062867383133
2025-02-26,South,Mango Juice,AD,22.1,Wednesday,1258,sales_2025-02-26.csv,0,-0.4908062867383133
2025-02-26,South,Pepsi Max,AE,22.1,Wednesday,1100,sales_2025-02-26.csv,0,-0.48326030820583704
2025-02-26,South,Cola Zero,AE,22.1,Wednesday,1210,sales_2025-02-26.csv,0,-0.48710332163910064
2025-02-26,South,Sprite Zero,AE,22.1,Wednesday,1104,sales_2025-02-26.csv,0,-0.48326030820583704
2025-02-26,South,Kombucha,AF,22.1,Wednesday,1094,sales_2025-02-26.csv,0,-0.49668846202297345
2025-02-26,South,Coconut Water,AF,22.1,Wednesday,992,sales_2025-02-26.csv,0,-0.49759821278953753
2025-02-26,South,Isotonic Drink,AF,22.1,Wednesday,1047,sales_2025-02-26.csv,0,-0.4970037258449244
2025-02-26,East,Coca-Cola,AA,11.4,Wednesday,870,sales_2025-02-26.csv,0,-0.5218223311100573
2025-02-26,East,Fanta,AA,11.4,Wednesday,1040,sales_2025-02-26.csv,0,-0.5077928233274598
2025-02-26,East,Sprite,AA,11.4,Wednesday,1012,sales_2025-02-26.csv,0,-0.5067623947224688
2025-02-26,East,Pepsi,AA,11.4,Wednesday,879,sales_2025-02-26.csv,0,-0.5201122242188427
2025-02-26,East,Golden Milk,AB,11.4,Wednesday,1208,sales_2025-02-26.csv,1,-0.5310639461725339
2025-02-26,East,Almond Drink,AB,11.4,Wednesday,1042,sales_2025-02-26.csv,0,-0.5251820409990827
2025-02-26,East,Oat Latte,AB,11.4,Wednesday,1119,sales_2025-02-26.csv,0,-0.5272612197188791
2025-02-26,East,Strawberry Shake,AC,11.4,Wednesday,1346,sales_2025-02-26.csv,0,-0.5272804169316753
2025-02-26,East,Chocolate Shake,AC,11.4,Wednesday,1315,sales_2025-02-26.csv,0,-0.5258197064050175
2025-02-26,East,Vanilla Shake,AC,11.4,Wednesday,1462,sales_2025-02-26.csv,1,-0.5306498682690934
2025-02-26,East,Orange Juice,AD,11.4,Wednesday,1144,sales_2025-02-26.csv,1,-0.5279972988846079
2025-02-26,East,Apple Juice,AD,11.4,Wednesday,1038,sales_2025-02-26.csv,1,-0.5289594635012587
2025-02-26,East,Mango Juice,AD,11.4,Wednesday,1133,sales_2025-02-26.csv,1,-0.5279972988846079
2025-02-26,East,Pepsi Max,AE,11.4,Wednesday,1242,sales_2025-02-26.csv,0,-0.518772276059627
2025-02-26,East,Cola Zero,AE,11.4,Wednesday,1270,sales_2025-02-26.csv,0,-0.5218821683616286
2025-02-26,East,Sprite Zero,AE,11.4,Wednesday,1271,sales_2025-02-26.csv,0,-0.5218821683616286
2025-02-26,East,Kombucha,AF,11.4,Wednesday,829,sales_2025-02-26.csv,1,-0.5320723946490854
2025-02-26,East,Coconut Water,AF,11.4,Wednesday,945,sales_2025-02-26.csv,0,-0.5269925765141354
2025-02-26,East,Isotonic Drink,AF,11.4,Wednesday,960,sales_2025-02-26.csv,0,-0.5269925765141354
2025-02-27,North,Coca-Cola,AA,13.5,Thursday,1152,sales_2025-02-27.csv,0,-0.505884685155343
2025-02-27,North,Fanta,AA,13.5,Thursday,1296,sales_2025-02-27.csv,0,-0.5064153832723655
2025-02-27,North,Sprite,AA,13.5,Thursday,1164,sales_2025-02-27.csv,0,-0.505884685155343
2025-02-27,North,Pepsi,AA,13.5,Thursday,1213,sales_2025-02-27.csv,0,-0.5065696978309803
2025-02-27,North,Golden Milk,AB,13.5,Thursday,974,sales_2025-02-27.csv,0,-0.5038586431573938
2025-02-27,North,Almond Drink,AB,13.5,Thursday,911,sales_2025-02-27.csv,0,-0.5049025644616262
2025-02-27,North,Oat Latte,AB,13.5,Thursday,983,sales_2025-02-27.csv,0,-0.5044407795207007
2025-02-27,North,Strawberry Shake,AC,13.5,Thursday,1109,sales_2025-02-27.csv,0,-0.4910332412260907
2025-02-27,North,Chocolate Shake,AC,13.5,Thursday,1011,sales_2025-02-27.csv,0,-0.49366860910626664
